lon,lat,track_seg_point_id,ele,time
76.3734905,9.933768167,857,35.2,2024/04/26 11:07:13+00
76.373414,9.933925667,858,36.4,2024/04/26 11:07:14+00
76.37331733,9.934065667,859,35.9,2024/04/26 11:07:15+00
76.373215,9.934198667,860,33.6,2024/04/26 11:07:16+00
76.37311533,9.934331667,861,32.7,2024/04/26 11:07:17+00
76.3730245,9.9344685,862,31.7,2024/04/26 11:07:18+00
76.3729325,9.9346065,863,30.9,2024/04/26 11:07:19+00
76.37284167,9.934747833,864,30.4,2024/04/26 11:07:20+00
76.37274933,9.934889167,865,30,2024/04/26 11:07:21+00
76.37265767,9.935030833,866,30.1,2024/04/26 11:07:22+00
76.37256917,9.935176833,867,30.4,2024/04/26 11:07:23+00
76.372478,9.9353205,868,30.4,2024/04/26 11:07:24+00
76.37239533,9.9354695,869,31.6,2024/04/26 11:07:25+00
76.37230833,9.935615,870,31.8,2024/04/26 11:07:26+00
76.372238,9.935777,871,35.6,2024/04/26 11:07:27+00
76.372163,9.935933833,872,37.8,2024/04/26 11:07:28+00
76.372079,9.9360835,873,39.3,2024/04/26 11:07:29+00
76.3719945,9.936231,874,40.2,2024/04/26 11:07:30+00
76.371905,9.936373667,875,40.7,2024/04/26 11:07:31+00
76.37182383,9.936529667,876,43.5,2024/04/26 11:07:32+00
76.3717235,9.9366655,877,42.5,2024/04/26 11:07:33+00
76.37162067,9.936809,878,43,2024/04/26 11:07:34+00
76.37153733,9.9369575,879,44.8,2024/04/26 11:07:35+00
76.371453,9.937109667,880,46.6,2024/04/26 11:07:36+00
76.371365,9.937259,881,47.5,2024/04/26 11:07:37+00
76.37127467,9.9374025,882,47.3,2024/04/26 11:07:38+00
76.37117733,9.937551833,883,46.6,2024/04/26 11:07:39+00
76.371082,9.937690333,884,45.8,2024/04/26 11:07:40+00
76.37099467,9.937837,885,46.7,2024/04/26 11:07:41+00
76.37089867,9.937979667,886,46.4,2024/04/26 11:07:42+00
76.3707715,9.938103833,887,44.3,2024/04/26 11:07:43+00
76.3706615,9.938235667,888,42.8,2024/04/26 11:07:44+00
76.3705605,9.938374333,889,41.7,2024/04/26 11:07:45+00
76.37046317,9.938514,890,40.7,2024/04/26 11:07:46+00
76.37036033,9.938649667,891,39,2024/04/26 11:07:47+00
76.37025967,9.938788,892,38,2024/04/26 11:07:48+00
76.37016417,9.938931167,893,37.6,2024/04/26 11:07:49+00
76.37006883,9.939072167,894,36.8,2024/04/26 11:07:50+00
76.369973,9.939210667,895,36.2,2024/04/26 11:07:51+00
76.36988317,9.939353167,896,36.1,2024/04/26 11:07:52+00
76.36980067,9.939498,897,36.5,2024/04/26 11:07:53+00
76.36971567,9.939637333,898,36.3,2024/04/26 11:07:54+00
76.36965417,9.939774333,899,35.8,2024/04/26 11:07:55+00
76.36956833,9.939903667,900,35.8,2024/04/26 11:07:56+00
76.36946133,9.940016833,901,34.8,2024/04/26 11:07:57+00
76.36934617,9.940154667,902,36.1,2024/04/26 11:07:58+00
76.36924967,9.940293333,903,36.4,2024/04/26 11:07:59+00
76.369144,9.940423667,904,36.4,2024/04/26 11:08:00+00
76.3690435,9.940554167,905,36.5,2024/04/26 11:08:01+00
76.36894667,9.940693667,906,38.2,2024/04/26 11:08:02+00
76.36884,9.940816833,907,38,2024/04/26 11:08:03+00
76.3687275,9.940931667,908,37.3,2024/04/26 11:08:04+00
76.368613,9.941044,909,36.9,2024/04/26 11:08:05+00
76.36849217,9.941149,910,36.1,2024/04/26 11:08:06+00
76.36837317,9.941247167,911,35.5,2024/04/26 11:08:07+00
76.36825267,9.941348667,912,35.3,2024/04/26 11:08:08+00
76.36813217,9.9414425,913,34.7,2024/04/26 11:08:09+00
76.36800483,9.941532667,914,34,2024/04/26 11:08:10+00
76.36787767,9.941614833,915,33.2,2024/04/26 11:08:11+00
76.36775217,9.941694833,916,32.7,2024/04/26 11:08:12+00
76.36762883,9.9417815,917,34.1,2024/04/26 11:08:13+00
76.36750383,9.941861,918,34.8,2024/04/26 11:08:14+00
76.36737317,9.941930333,919,34.3,2024/04/26 11:08:15+00
76.3672455,9.941995167,920,34.1,2024/04/26 11:08:16+00
76.367116,9.942056833,921,33.9,2024/04/26 11:08:17+00
76.3669865,9.9421145,922,33.5,2024/04/26 11:08:18+00
76.36685433,9.942168,923,33.1,2024/04/26 11:08:19+00
76.36672283,9.9422205,924,33.1,2024/04/26 11:08:20+00
76.36659,9.942265167,925,32.6,2024/04/26 11:08:21+00
76.36645833,9.942312333,926,32.6,2024/04/26 11:08:22+00
76.366321,9.942346667,927,31.7,2024/04/26 11:08:23+00
76.36618467,9.9423825,928,31.2,2024/04/26 11:08:24+00
76.3660475,9.9424155,929,31.1,2024/04/26 11:08:25+00
76.36591267,9.942448167,930,30.9,2024/04/26 11:08:26+00
76.3657765,9.94248,931,30.9,2024/04/26 11:08:27+00
76.3656395,9.9425075,932,30.1,2024/04/26 11:08:28+00
76.365504,9.942535833,933,29.7,2024/04/26 11:08:29+00
76.365369,9.942564,934,29.6,2024/04/26 11:08:30+00
76.3652345,9.9425915,935,29.2,2024/04/26 11:08:31+00
76.36510067,9.9426205,936,29.2,2024/04/26 11:08:32+00
76.36496683,9.942648,937,29,2024/04/26 11:08:33+00
76.36483383,9.942673167,938,28,2024/04/26 11:08:34+00
76.36470183,9.942701833,939,27.8,2024/04/26 11:08:35+00
76.36457033,9.942731,940,27.8,2024/04/26 11:08:36+00
76.36443867,9.942757667,941,27.4,2024/04/26 11:08:37+00
76.36430817,9.9427825,942,26.8,2024/04/26 11:08:38+00
76.36417867,9.942807167,943,26.6,2024/04/26 11:08:39+00
76.36405233,9.942835167,944,26.4,2024/04/26 11:08:40+00
76.36392583,9.942862167,945,26.3,2024/04/26 11:08:41+00
76.3638005,9.942888167,946,26,2024/04/26 11:08:42+00
76.36367567,9.942914667,947,25.8,2024/04/26 11:08:43+00
76.36355233,9.942940167,948,25.5,2024/04/26 11:08:44+00
76.36342983,9.942967333,949,25.4,2024/04/26 11:08:45+00
76.3633075,9.942992333,950,25,2024/04/26 11:08:46+00
76.3631855,9.943013333,951,24,2024/04/26 11:08:47+00
76.363066,9.9430415,952,24.3,2024/04/26 11:08:48+00
76.3629475,9.943067333,953,24.3,2024/04/26 11:08:49+00
76.36282933,9.943092333,954,24.1,2024/04/26 11:08:50+00
76.362712,9.943117167,955,23.7,2024/04/26 11:08:51+00
76.36259567,9.943144833,956,23.8,2024/04/26 11:08:52+00
76.3624785,9.943169333,957,23.4,2024/04/26 11:08:53+00
76.36236117,9.943193167,958,23,2024/04/26 11:08:54+00
76.36224467,9.943218333,959,22.8,2024/04/26 11:08:55+00
76.3621265,9.943240667,960,22.5,2024/04/26 11:08:56+00
76.36201083,9.943267833,961,22.6,2024/04/26 11:08:57+00
76.36189533,9.9432935,962,22.5,2024/04/26 11:08:58+00
76.36177983,9.943318667,963,22.3,2024/04/26 11:08:59+00
76.36166483,9.943343167,964,21.9,2024/04/26 11:09:00+00
76.36155133,9.943369833,965,22,2024/04/26 11:09:01+00
76.3614375,9.943393667,966,21.7,2024/04/26 11:09:02+00
76.36132467,9.9434195,967,21.8,2024/04/26 11:09:03+00
76.36121183,9.943443333,968,21.5,2024/04/26 11:09:04+00
76.36109983,9.9434605,969,20.3,2024/04/26 11:09:05+00
76.3609895,9.943481,970,19.4,2024/04/26 11:09:06+00
76.36087917,9.9435055,971,19.4,2024/04/26 11:09:07+00
76.36076883,9.9435285,972,19.3,2024/04/26 11:09:08+00
76.360659,9.943552333,973,19.3,2024/04/26 11:09:09+00
76.36055033,9.9435765,974,19.4,2024/04/26 11:09:10+00
76.360443,9.943601667,975,19.7,2024/04/26 11:09:11+00
76.36033533,9.943624167,976,19.5,2024/04/26 11:09:12+00
76.360228,9.9436465,977,19.4,2024/04/26 11:09:13+00
76.36012117,9.943670333,978,19.6,2024/04/26 11:09:14+00
76.36001567,9.943693333,979,19.6,2024/04/26 11:09:15+00
76.35990867,9.943713167,980,19.2,2024/04/26 11:09:16+00
76.35980183,9.943736,981,19.4,2024/04/26 11:09:17+00
76.35969517,9.943757167,982,19.1,2024/04/26 11:09:18+00
76.35958833,9.943780167,983,19.1,2024/04/26 11:09:19+00
76.35948267,9.943804,984,19.2,2024/04/26 11:09:20+00
76.359376,9.943826333,985,19.1,2024/04/26 11:09:21+00
76.3592715,9.9438525,986,19.5,2024/04/26 11:09:22+00
76.35916517,9.943871333,987,18.3,2024/04/26 11:09:23+00
76.35905933,9.943894667,988,18.3,2024/04/26 11:09:24+00
76.3589535,9.943920667,989,18.8,2024/04/26 11:09:25+00
76.35884867,9.943948,990,19.4,2024/04/26 11:09:26+00
76.35874167,9.943971667,991,19.5,2024/04/26 11:09:27+00
76.3586355,9.943991833,992,18.6,2024/04/26 11:09:28+00
76.35852917,9.9440155,993,18.6,2024/04/26 11:09:29+00
76.3584215,9.944038167,994,18.6,2024/04/26 11:09:30+00
76.35831383,9.944060667,995,18.5,2024/04/26 11:09:31+00
76.35820667,9.944082833,996,18.4,2024/04/26 11:09:32+00
76.358099,9.944105667,997,18.3,2024/04/26 11:09:33+00
76.35799083,9.944128833,998,18.3,2024/04/26 11:09:34+00
76.35788333,9.944148167,999,17.5,2024/04/26 11:09:35+00
76.35777483,9.944170833,1000,17.3,2024/04/26 11:09:36+00
76.3576665,9.944193667,1001,17,2024/04/26 11:09:37+00
76.35755783,9.944217667,1002,16.8,2024/04/26 11:09:38+00
76.3574505,9.944242333,1003,16.4,2024/04/26 11:09:39+00
76.357343,9.944265833,1004,15.8,2024/04/26 11:09:40+00
76.3572355,9.9442935,1005,15.7,2024/04/26 11:09:41+00
76.35712867,9.944322167,1006,15.5,2024/04/26 11:09:42+00
76.35702333,9.9443555,1007,15.7,2024/04/26 11:09:43+00
76.356918,9.944387833,1008,15.4,2024/04/26 11:09:44+00
76.3568135,9.9444225,1009,15.1,2024/04/26 11:09:45+00
76.35670883,9.944460667,1010,15,2024/04/26 11:09:46+00
76.35660517,9.944500167,1011,14.7,2024/04/26 11:09:47+00
76.35650917,9.944549,1012,15,2024/04/26 11:09:48+00
76.35640767,9.9445945,1013,14.7,2024/04/26 11:09:49+00
76.35630767,9.944645,1014,14.8,2024/04/26 11:09:50+00
76.35620933,9.944694167,1015,14.4,2024/04/26 11:09:51+00
76.35611283,9.944749333,1016,14.3,2024/04/26 11:09:52+00
76.3560175,9.944807667,1017,14.1,2024/04/26 11:09:53+00
76.35592917,9.9448615,1018,13.9,2024/04/26 11:09:54+00
76.35583767,9.9449215,1019,13.4,2024/04/26 11:09:55+00
76.355752,9.944978667,1020,13.2,2024/04/26 11:09:56+00
76.355665,9.945042,1021,12.9,2024/04/26 11:09:57+00
76.35558217,9.945108167,1022,13,2024/04/26 11:09:58+00
76.355503,9.945179333,1023,13.3,2024/04/26 11:09:59+00
76.35542267,9.945253667,1024,13.2,2024/04/26 11:10:00+00
76.35535517,9.945314333,1025,11.9,2024/04/26 11:10:01+00
76.35527767,9.945393,1026,11.5,2024/04/26 11:10:02+00
76.355199,9.945476167,1027,11.2,2024/04/26 11:10:03+00
76.3551235,9.9455535,1028,10,2024/04/26 11:10:04+00
76.35505067,9.945636667,1029,9.5,2024/04/26 11:10:05+00
76.35497817,9.945726667,1030,9,2024/04/26 11:10:06+00
76.354907,9.945821333,1031,8.9,2024/04/26 11:10:07+00
76.35483783,9.945926333,1032,9.5,2024/04/26 11:10:08+00
76.35476833,9.946024,1033,8.5,2024/04/26 11:10:09+00
76.35470217,9.946130833,1034,8.5,2024/04/26 11:10:10+00
76.354638,9.9462405,1035,8.5,2024/04/26 11:10:11+00
76.35457583,9.946353167,1036,8.5,2024/04/26 11:10:12+00
76.3545145,9.946465167,1037,8.4,2024/04/26 11:10:13+00
76.35445383,9.946578167,1038,8.5,2024/04/26 11:10:14+00
76.35439483,9.946693167,1039,9,2024/04/26 11:10:15+00
76.35433717,9.9468085,1040,9.4,2024/04/26 11:10:16+00
76.3542775,9.9469175,1041,9.8,2024/04/26 11:10:17+00
76.35422933,9.947041833,1042,10.8,2024/04/26 11:10:18+00
76.35417283,9.947154667,1043,10.8,2024/04/26 11:10:19+00
76.354113,9.947266167,1044,10.8,2024/04/26 11:10:20+00
76.35405283,9.947381667,1045,10.7,2024/04/26 11:10:21+00
76.35399333,9.947501333,1046,11.2,2024/04/26 11:10:22+00
76.35393317,9.947617,1047,11.4,2024/04/26 11:10:23+00
76.353883,9.947733667,1048,11.4,2024/04/26 11:10:24+00
76.353826,9.947854833,1049,12.2,2024/04/26 11:10:25+00
76.35376567,9.947972,1050,12.2,2024/04/26 11:10:26+00
76.35370483,9.948086,1051,11.5,2024/04/26 11:10:27+00
76.3536455,9.948208667,1052,12.3,2024/04/26 11:10:28+00
76.35358417,9.948328333,1053,12.4,2024/04/26 11:10:29+00
76.3535245,9.9484515,1054,12.9,2024/04/26 11:10:30+00
76.35346267,9.948575667,1055,13.3,2024/04/26 11:10:31+00
76.35340317,9.948709333,1056,15.2,2024/04/26 11:10:32+00
76.35333967,9.948834667,1057,15.5,2024/04/26 11:10:33+00
76.3532755,9.9489625,1058,16.2,2024/04/26 11:10:34+00
76.353208,9.949087667,1059,16,2024/04/26 11:10:35+00
76.35314,9.949213167,1060,16,2024/04/26 11:10:36+00
76.35307083,9.949339333,1061,15.8,2024/04/26 11:10:37+00
76.35300067,9.949467667,1062,15.5,2024/04/26 11:10:38+00
76.3529315,9.949599333,1063,15.6,2024/04/26 11:10:39+00
76.35286317,9.949734167,1064,16.1,2024/04/26 11:10:40+00
76.35279233,9.949870167,1065,16.4,2024/04/26 11:10:41+00
76.35272433,9.950015167,1066,17.9,2024/04/26 11:10:42+00
76.3526505,9.950148167,1067,16.6,2024/04/26 11:10:43+00
76.35258,9.950287333,1068,16.5,2024/04/26 11:10:44+00
76.35250517,9.950426333,1069,16,2024/04/26 11:10:45+00
76.35242967,9.950566667,1070,15.6,2024/04/26 11:10:46+00
76.35235067,9.950708,1071,15.3,2024/04/26 11:10:47+00
76.35227517,9.950848,1072,15.4,2024/04/26 11:10:48+00
76.35220383,9.950998833,1073,15.8,2024/04/26 11:10:49+00
76.35212567,9.951149333,1074,15.7,2024/04/26 11:10:50+00
76.35204567,9.951298833,1075,15.1,2024/04/26 11:10:51+00
76.35196583,9.951454,1076,15.1,2024/04/26 11:10:52+00
76.35188467,9.9516075,1077,15,2024/04/26 11:10:53+00
76.35180333,9.951764167,1078,15.2,2024/04/26 11:10:54+00
76.3517245,9.951926667,1079,16,2024/04/26 11:10:55+00
76.35164117,9.952087333,1080,16,2024/04/26 11:10:56+00
76.35155733,9.952248667,1081,16,2024/04/26 11:10:57+00
76.35147383,9.9524135,1082,16.4,2024/04/26 11:10:58+00
76.35139283,9.952589333,1083,18.4,2024/04/26 11:10:59+00
76.35130733,9.952753833,1084,18.2,2024/04/26 11:11:00+00
76.3512235,9.952926,1085,19.1,2024/04/26 11:11:01+00
76.35113733,9.953097167,1086,19.3,2024/04/26 11:11:02+00
76.351049,9.953268333,1087,19.4,2024/04/26 11:11:03+00
76.35095883,9.9534395,1088,19.4,2024/04/26 11:11:04+00
76.35086867,9.953613167,1089,19.4,2024/04/26 11:11:05+00
76.35077883,9.9537895,1090,19.8,2024/04/26 11:11:06+00
76.3506925,9.9539765,1091,21.5,2024/04/26 11:11:07+00
76.35060033,9.954152833,1092,21.2,2024/04/26 11:11:08+00
76.350506,9.954330833,1093,21,2024/04/26 11:11:09+00
76.35041117,9.954510333,1094,20.7,2024/04/26 11:11:10+00
76.35031267,9.954687833,1095,19.8,2024/04/26 11:11:11+00
76.35021867,9.954872167,1096,20,2024/04/26 11:11:12+00
76.35012067,9.955053333,1097,19.5,2024/04/26 11:11:13+00
76.350023,9.955236,1098,18.7,2024/04/26 11:11:14+00
76.3499235,9.9554165,1099,17.8,2024/04/26 11:11:15+00
76.34983433,9.955602333,1100,17.8,2024/04/26 11:11:16+00
76.349744,9.9557955,1101,18.6,2024/04/26 11:11:17+00
76.349648,9.955986,1102,18.8,2024/04/26 11:11:18+00
76.349552,9.956174167,1103,19,2024/04/26 11:11:19+00
76.34945383,9.956359333,1104,18.6,2024/04/26 11:11:20+00
76.34935533,9.956545,1105,18.7,2024/04/26 11:11:21+00
76.349257,9.9567295,1106,18.3,2024/04/26 11:11:22+00
76.34916283,9.9569215,1107,19.3,2024/04/26 11:11:23+00
76.34906483,9.957107167,1108,18.8,2024/04/26 11:11:24+00
76.3489635,9.957292,1109,18.1,2024/04/26 11:11:25+00
76.3488615,9.9574805,1110,17.9,2024/04/26 11:11:26+00
76.34876317,9.9576755,1111,18.4,2024/04/26 11:11:27+00
76.34866417,9.957868833,1112,18.4,2024/04/26 11:11:28+00
76.3485625,9.958059,1113,17.8,2024/04/26 11:11:29+00
76.34845667,9.958245333,1114,16.4,2024/04/26 11:11:30+00
76.34835333,9.9584355,1115,15.6,2024/04/26 11:11:31+00
76.34824833,9.958628833,1116,15,2024/04/26 11:11:32+00
76.348144,9.958820333,1117,14.1,2024/04/26 11:11:33+00
76.34804033,9.959015667,1118,13.7,2024/04/26 11:11:34+00
76.3479375,9.9592135,1119,13.5,2024/04/26 11:11:35+00
76.34783367,9.9594095,1120,13.2,2024/04/26 11:11:36+00
76.3477295,9.9596065,1121,13,2024/04/26 11:11:37+00
76.34762567,9.9598035,1122,12.7,2024/04/26 11:11:38+00
76.347522,9.960000167,1123,12.3,2024/04/26 11:11:39+00
76.347418,9.960196667,1124,12.1,2024/04/26 11:11:40+00
76.34731517,9.960392333,1125,11.8,2024/04/26 11:11:41+00
76.347213,9.960587667,1126,11.7,2024/04/26 11:11:42+00
76.34711117,9.960781167,1127,11.3,2024/04/26 11:11:43+00
76.34700867,9.960976167,1128,11.1,2024/04/26 11:11:44+00
76.34690617,9.961171833,1129,10.8,2024/04/26 11:11:45+00
76.34680367,9.961367333,1130,10.5,2024/04/26 11:11:46+00
76.34670067,9.961563333,1131,10.5,2024/04/26 11:11:47+00
76.34660017,9.9617575,1132,10.4,2024/04/26 11:11:48+00
76.34650033,9.961951667,1133,10.2,2024/04/26 11:11:49+00
76.3463995,9.962146833,1134,10.2,2024/04/26 11:11:50+00
76.34629833,9.962341333,1135,10.2,2024/04/26 11:11:51+00
76.34619817,9.962535,1136,10.1,2024/04/26 11:11:52+00
76.3460975,9.962728667,1137,10.1,2024/04/26 11:11:53+00
76.34599667,9.962922333,1138,10.9,2024/04/26 11:11:54+00
76.34589567,9.9631165,1139,10.8,2024/04/26 11:11:55+00
76.34579467,9.963312333,1140,10.8,2024/04/26 11:11:56+00
76.345695,9.963507,1141,10.5,2024/04/26 11:11:57+00
76.34559483,9.963701833,1142,10.4,2024/04/26 11:11:58+00
76.34549367,9.963897333,1143,10.5,2024/04/26 11:11:59+00
76.34539117,9.964093667,1144,10.5,2024/04/26 11:12:00+00
76.3452835,9.964288333,1145,11.1,2024/04/26 11:12:01+00
76.34517983,9.964484333,1146,11.2,2024/04/26 11:12:02+00
76.3450815,9.964687667,1147,11.9,2024/04/26 11:12:03+00
76.34498183,9.964894167,1148,12.8,2024/04/26 11:12:04+00
76.34487967,9.965093667,1149,12.9,2024/04/26 11:12:05+00
76.34477867,9.965293,1150,13.1,2024/04/26 11:12:06+00
76.34467617,9.9654925,1151,13,2024/04/26 11:12:07+00
76.34457333,9.965691,1152,12.8,2024/04/26 11:12:08+00
76.34447117,9.965889833,1153,12.7,2024/04/26 11:12:09+00
76.34437033,9.966089333,1154,12.8,2024/04/26 11:12:10+00
76.344268,9.966287333,1155,12.6,2024/04/26 11:12:11+00
76.3441665,9.966483833,1156,12.6,2024/04/26 11:12:12+00
76.3440675,9.966687333,1157,13.6,2024/04/26 11:12:13+00
76.3439665,9.9668855,1158,13.6,2024/04/26 11:12:14+00
76.3438645,9.967081333,1159,13.4,2024/04/26 11:12:15+00
76.34376217,9.967278167,1160,13.4,2024/04/26 11:12:16+00
76.34366133,9.9674745,1161,13.4,2024/04/26 11:12:17+00
76.3435625,9.967674833,1162,13.8,2024/04/26 11:12:18+00
76.34345933,9.967869667,1163,13.9,2024/04/26 11:12:19+00
76.34335783,9.968066167,1164,13.8,2024/04/26 11:12:20+00
76.3432565,9.968242167,1165,11.1,2024/04/26 11:12:21+00
76.34315183,9.968432333,1166,10.6,2024/04/26 11:12:22+00
76.34305017,9.96863,1167,10.6,2024/04/26 11:12:23+00
76.34294983,9.968830667,1168,11.3,2024/04/26 11:12:24+00
76.34284717,9.969029667,1169,11.6,2024/04/26 11:12:25+00
76.342743,9.969227167,1170,12,2024/04/26 11:12:26+00
76.34263467,9.969423333,1171,12.3,2024/04/26 11:12:27+00
76.34251583,9.969610667,1172,11.7,2024/04/26 11:12:28+00
76.34239417,9.969798333,1173,11.8,2024/04/26 11:12:29+00
76.342277,9.969991167,1174,13.8,2024/04/26 11:12:30+00
76.34214333,9.970169333,1175,13.8,2024/04/26 11:12:31+00
76.34200167,9.970341833,1176,14,2024/04/26 11:12:32+00
76.34185167,9.970505667,1177,13.9,2024/04/26 11:12:33+00
76.3416965,9.970653667,1178,13,2024/04/26 11:12:34+00
76.3415345,9.970802167,1179,12.8,2024/04/26 11:12:35+00
76.341366,9.9709295,1180,11.5,2024/04/26 11:12:36+00
76.34119367,9.971059333,1181,11,2024/04/26 11:12:37+00
76.34101917,9.971206833,1182,12.5,2024/04/26 11:12:38+00
76.3408425,9.9713375,1183,12.4,2024/04/26 11:12:39+00
76.34066433,9.971464167,1184,12,2024/04/26 11:12:40+00
76.340489,9.971608833,1185,14.3,2024/04/26 11:12:41+00
76.34031283,9.971746833,1186,16,2024/04/26 11:12:42+00
76.340133,9.971867833,1187,15.6,2024/04/26 11:12:43+00
76.33995617,9.971992,1188,15.6,2024/04/26 11:12:44+00
76.3397815,9.972120167,1189,16.3,2024/04/26 11:12:45+00
76.33960617,9.972248,1190,16.9,2024/04/26 11:12:46+00
76.3394295,9.972371833,1191,17.1,2024/04/26 11:12:47+00
76.33925183,9.972494,1192,17.3,2024/04/26 11:12:48+00
76.33907183,9.972610833,1193,17.1,2024/04/26 11:12:49+00
76.33888983,9.972721667,1194,16.9,2024/04/26 11:12:50+00
76.3387065,9.972833333,1195,17.1,2024/04/26 11:12:51+00
76.33852,9.972936833,1196,17.1,2024/04/26 11:12:52+00
76.33832983,9.973035667,1197,17.3,2024/04/26 11:12:53+00
76.33814017,9.973121167,1198,16.1,2024/04/26 11:12:54+00
76.33794333,9.973201667,1199,15.9,2024/04/26 11:12:55+00
76.3377425,9.973272333,1200,15.8,2024/04/26 11:12:56+00
76.33753833,9.973336333,1201,15.8,2024/04/26 11:12:57+00
76.33733267,9.973396667,1202,16.3,2024/04/26 11:12:58+00
76.33712467,9.973447333,1203,16.2,2024/04/26 11:12:59+00
76.33691483,9.973494833,1204,16.2,2024/04/26 11:13:00+00
76.33670467,9.973542,1205,16.5,2024/04/26 11:13:01+00
76.336493,9.973587167,1206,16.8,2024/04/26 11:13:02+00
76.33628233,9.973624167,1207,16.3,2024/04/26 11:13:03+00
76.33606767,9.973654167,1208,15.6,2024/04/26 11:13:04+00
76.33585583,9.973693833,1209,15.3,2024/04/26 11:13:05+00
76.33564617,9.973725333,1210,13.7,2024/04/26 11:13:06+00
76.33544317,9.973773167,1211,15.2,2024/04/26 11:13:07+00
76.33523267,9.973788667,1212,11.6,2024/04/26 11:13:08+00
76.33502133,9.973804833,1213,7.9,2024/04/26 11:13:09+00
76.33481067,9.973846,1214,7.6,2024/04/26 11:13:10+00
76.334599,9.973883833,1215,6.6,2024/04/26 11:13:11+00
76.334388,9.973921,1216,5.5,2024/04/26 11:13:12+00
76.334177,9.973959833,1217,4.9,2024/04/26 11:13:13+00
76.33396683,9.974001667,1218,5.8,2024/04/26 11:13:14+00
76.33375767,9.974044667,1219,6.3,2024/04/26 11:13:15+00
76.333547,9.974083667,1220,6.2,2024/04/26 11:13:16+00
76.33333517,9.97411,1221,4.1,2024/04/26 11:13:17+00
76.33312467,9.9741485,1222,4.2,2024/04/26 11:13:18+00
76.33291267,9.974175333,1223,2.6,2024/04/26 11:13:19+00
76.33270067,9.9742025,1224,1.8,2024/04/26 11:13:20+00
76.33249,9.974227167,1225,1.6,2024/04/26 11:13:21+00
76.332276,9.974248,1226,2.1,2024/04/26 11:13:22+00
76.33205767,9.974255833,1227,1.1,2024/04/26 11:13:23+00
76.33183917,9.974270333,1228,1.4,2024/04/26 11:13:24+00
76.33162383,9.974289833,1229,3.7,2024/04/26 11:13:25+00
76.33140283,9.974287667,1230,3.6,2024/04/26 11:13:26+00
76.33118117,9.974283167,1231,3.9,2024/04/26 11:13:27+00
76.33095983,9.974276833,1232,4.9,2024/04/26 11:13:28+00
76.33073633,9.974261833,1233,5.6,2024/04/26 11:13:29+00
76.33051383,9.974247333,1234,7.2,2024/04/26 11:13:30+00
76.33029133,9.974220833,1235,7.9,2024/04/26 11:13:31+00
76.3300695,9.974196,1236,8.6,2024/04/26 11:13:32+00
76.329846,9.974163333,1237,9,2024/04/26 11:13:33+00
76.32962317,9.9741235,1238,9.1,2024/04/26 11:13:34+00
76.329401,9.974083667,1239,9.2,2024/04/26 11:13:35+00
76.329179,9.974042333,1240,8.7,2024/04/26 11:13:36+00
76.3289565,9.974005667,1241,9,2024/04/26 11:13:37+00
76.328735,9.973967333,1242,9,2024/04/26 11:13:38+00
76.32851383,9.9739295,1243,9.2,2024/04/26 11:13:39+00
76.3282935,9.973895167,1244,9.7,2024/04/26 11:13:40+00
76.328074,9.973857333,1245,9.9,2024/04/26 11:13:41+00
76.32785617,9.9738215,1246,10.2,2024/04/26 11:13:42+00
76.32763917,9.973786833,1247,10.6,2024/04/26 11:13:43+00
76.32742267,9.973749833,1248,10.9,2024/04/26 11:13:44+00
76.32720617,9.973714167,1249,11.2,2024/04/26 11:13:45+00
76.32699033,9.9736775,1250,11.6,2024/04/26 11:13:46+00
76.32677533,9.973640667,1251,11.6,2024/04/26 11:13:47+00
76.3265615,9.9736055,1252,11.9,2024/04/26 11:13:48+00
76.326348,9.973571833,1253,12.3,2024/04/26 11:13:49+00
76.3261355,9.973535667,1254,12.1,2024/04/26 11:13:50+00
76.3259235,9.973494667,1255,11.5,2024/04/26 11:13:51+00
76.32571217,9.973458,1256,11.5,2024/04/26 11:13:52+00
76.32550217,9.97342,1257,11.1,2024/04/26 11:13:53+00
76.325292,9.973385667,1258,11.1,2024/04/26 11:13:54+00
76.32508117,9.973349667,1259,10.9,2024/04/26 11:13:55+00
76.32486967,9.973310333,1260,10.4,2024/04/26 11:13:56+00
76.32465917,9.973273667,1261,10,2024/04/26 11:13:57+00
76.32444767,9.973235667,1262,9.8,2024/04/26 11:13:58+00
76.32423567,9.973195333,1263,9.2,2024/04/26 11:13:59+00
76.32402383,9.973160333,1264,9.1,2024/04/26 11:14:00+00
76.32381183,9.9731255,1265,9.1,2024/04/26 11:14:01+00
76.32359933,9.973089167,1266,8.8,2024/04/26 11:14:02+00
76.32338567,9.973052667,1267,8.5,2024/04/26 11:14:03+00
76.32317117,9.973015333,1268,8.1,2024/04/26 11:14:04+00
76.3229555,9.9729795,1269,7.9,2024/04/26 11:14:05+00
76.3227385,9.972947667,1270,8,2024/04/26 11:14:06+00
76.32251967,9.9729075,1271,7.2,2024/04/26 11:14:07+00
76.32230133,9.972866333,1272,5.4,2024/04/26 11:14:08+00
76.32207933,9.972851,1273,5.6,2024/04/26 11:14:09+00
76.3218565,9.972837667,1274,5.2,2024/04/26 11:14:10+00
76.32163433,9.972840667,1275,5.5,2024/04/26 11:14:11+00
76.3214115,9.972853667,1276,5.6,2024/04/26 11:14:12+00
76.32118983,9.972871833,1277,5.6,2024/04/26 11:14:13+00
